<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>
2023.05.01,22:00:00,1.09695,1.09735,1.09658,1.09729,2033
2023.05.01,23:00:00,1.09729,1.09762,1.09714,1.09759,1319
2023.05.02,0:00:00,1.09728,1.09756,1.09705,1.09752,1198
2023.05.02,1:00:00,1.09751,1.09762,1.09724,1.0974,582
2023.05.02,2:00:00,1.0974,1.09742,1.09672,1.09688,964
2023.05.02,3:00:00,1.09689,1.09791,1.09685,1.09789,1530
2023.05.02,4:00:00,1.09788,1.09944,1.09785,1.09881,1911
2023.05.02,5:00:00,1.0988,1.09914,1.09861,1.09887,1058
2023.05.02,6:00:00,1.09886,1.09886,1.09834,1.0984,943
2023.05.02,7:00:00,1.0984,1.09893,1.09791,1.09847,2464
2023.05.02,8:00:00,1.09847,1.09928,1.09834,1.09836,2096
2023.05.02,9:00:00,1.09837,1.09948,1.09832,1.09916,2620
2023.05.02,10:00:00,1.09915,1.10066,1.09825,1.09858,4388
2023.05.02,11:00:00,1.09858,1.09868,1.096,1.09717,4971
2023.05.02,12:00:00,1.09731,1.09819,1.09492,1.09528,3673
2023.05.02,13:00:00,1.09529,1.09602,1.09482,1.0957,2411
2023.05.02,14:00:00,1.09569,1.09764,1.09568,1.09677,2760
2023.05.02,15:00:00,1.09677,1.09707,1.09544,1.09553,3266
2023.05.02,16:00:00,1.09554,1.09593,1.09422,1.0943,4402
2023.05.02,17:00:00,1.0943,1.09931,1.09426,1.09792,9436
2023.05.02,18:00:00,1.09794,1.09976,1.09776,1.09968,5413
2023.05.02,19:00:00,1.09967,1.10032,1.09941,1.09999,2872
2023.05.02,20:00:00,1.09999,1.10037,1.09947,1.09974,1853
2023.05.02,21:00:00,1.09973,1.10018,1.09973,1.10012,1887
2023.05.02,22:00:00,1.10012,1.1008,1.10004,1.10059,1353
2023.05.02,23:00:00,1.10059,1.10068,1.09986,1.09993,617
2023.05.03,0:00:00,1.09983,1.1003,1.09979,1.10012,1081
2023.05.03,1:00:00,1.10013,1.10064,1.10004,1.10063,725
2023.05.03,2:00:00,1.10061,1.10138,1.1005,1.10108,848
2023.05.03,3:00:00,1.10108,1.10206,1.10049,1.10173,1254
2023.05.03,4:00:00,1.10174,1.10242,1.10129,1.10228,1522
2023.05.03,5:00:00,1.10228,1.10258,1.10197,1.10253,1189
2023.05.03,6:00:00,1.10253,1.10299,1.10251,1.10295,805
2023.05.03,7:00:00,1.10295,1.10296,1.10214,1.10218,1156
2023.05.03,8:00:00,1.10218,1.10265,1.10184,1.10201,1554
2023.05.03,9:00:00,1.102,1.10319,1.10143,1.10308,2384
2023.05.03,10:00:00,1.10308,1.10413,1.10261,1.10345,3787
2023.05.03,11:00:00,1.10344,1.10469,1.10344,1.10397,3050
2023.05.03,12:00:00,1.10395,1.1047,1.10367,1.10405,2576
2023.05.03,13:00:00,1.10405,1.10407,1.10297,1.1033,2341
2023.05.03,14:00:00,1.10329,1.10437,1.1032,1.10396,2316
2023.05.03,15:00:00,1.10396,1.10437,1.10216,1.10385,5084
2023.05.03,16:00:00,1.10387,1.10435,1.10288,1.10315,4083
2023.05.03,17:00:00,1.10315,1.10594,1.10315,1.10528,5564
2023.05.03,18:00:00,1.10528,1.10587,1.10478,1.10478,3905
2023.05.03,19:00:00,1.10479,1.10529,1.10444,1.1047,2400
2023.05.03,20:00:00,1.1047,1.10534,1.10418,1.10493,1919
2023.05.03,21:00:00,1.10493,1.10916,1.10373,1.10601,14313
2023.05.03,22:00:00,1.10601,1.10638,1.10406,1.10546,8625
2023.05.03,23:00:00,1.10545,1.10607,1.10516,1.106,1267
2023.05.04,0:00:00,1.10586,1.10663,1.10566,1.10615,518
2023.05.04,1:00:00,1.10614,1.10783,1.10614,1.10679,2639
2023.05.04,2:00:00,1.10676,1.10727,1.10642,1.10685,1274
2023.05.04,3:00:00,1.10687,1.10873,1.10686,1.10758,2259
2023.05.04,4:00:00,1.10758,1.10842,1.10713,1.10815,2546
2023.05.04,5:00:00,1.10815,1.10877,1.10802,1.10841,2144
2023.05.04,6:00:00,1.10842,1.10858,1.10802,1.10813,1323
2023.05.04,7:00:00,1.10813,1.10874,1.10795,1.10815,1083
2023.05.04,8:00:00,1.10815,1.10878,1.108,1.10841,1467
2023.05.04,9:00:00,1.10841,1.10918,1.10727,1.10754,3793
2023.05.04,10:00:00,1.10754,1.10768,1.10522,1.1058,4457
2023.05.04,11:00:00,1.10581,1.10581,1.10371,1.10403,3780
2023.05.04,12:00:00,1.10407,1.10562,1.10366,1.10552,3191
2023.05.04,13:00:00,1.1055,1.10634,1.10491,1.10606,2853
2023.05.04,14:00:00,1.10606,1.10767,1.10601,1.10745,3195
2023.05.04,15:00:00,1.10746,1.10837,1.10013,1.10094,10194
2023.05.04,16:00:00,1.10094,1.10555,1.10029,1.10239,10317
2023.05.04,17:00:00,1.1024,1.10382,1.09862,1.10007,9905
2023.05.04,18:00:00,1.10008,1.10135,1.09953,1.10082,6571
2023.05.04,19:00:00,1.10083,1.10306,1.10081,1.10248,4438
2023.05.04,20:00:00,1.10247,1.10316,1.10207,1.10216,3076
2023.05.04,21:00:00,1.10216,1.10226,1.10113,1.10158,2580
2023.05.04,22:00:00,1.10158,1.10201,1.10136,1.10147,1676
2023.05.04,23:00:00,1.10147,1.10155,1.10125,1.10138,815
2023.05.05,0:00:00,1.10106,1.10141,1.10087,1.10137,307
2023.05.05,1:00:00,1.10127,1.10214,1.10095,1.10213,744
2023.05.05,2:00:00,1.10213,1.10244,1.10194,1.10228,655
2023.05.05,3:00:00,1.10228,1.10296,1.10189,1.1025,1049
2023.05.05,4:00:00,1.1025,1.10371,1.1025,1.10354,1498
2023.05.05,5:00:00,1.10354,1.10371,1.10273,1.10312,1418
2023.05.05,6:00:00,1.10312,1.10446,1.1031,1.1044,1317
2023.05.05,7:00:00,1.10441,1.1045,1.10406,1.10418,827
2023.05.05,8:00:00,1.10418,1.10464,1.10382,1.104,2105
2023.05.05,9:00:00,1.10399,1.10469,1.10301,1.10454,2800
2023.05.05,10:00:00,1.10454,1.10479,1.10257,1.10269,3591
2023.05.05,11:00:00,1.10269,1.10319,1.10241,1.10283,3053
2023.05.05,12:00:00,1.10283,1.10319,1.1022,1.10275,2247
2023.05.05,13:00:00,1.10275,1.10311,1.10215,1.1025,1768
2023.05.05,14:00:00,1.1025,1.10258,1.10086,1.10095,2187
2023.05.05,15:00:00,1.10094,1.10186,1.09667,1.0976,8420
2023.05.05,16:00:00,1.09762,1.09962,1.09761,1.09914,7106
2023.05.05,17:00:00,1.09914,1.1008,1.09854,1.10069,5110
2023.05.05,18:00:00,1.10069,1.10269,1.1005,1.10248,4134
2023.05.05,19:00:00,1.10248,1.10367,1.10212,1.10322,2620
2023.05.05,20:00:00,1.10322,1.10347,1.10096,1.10116,2542
2023.05.05,21:00:00,1.10116,1.1027,1.10108,1.10265,2000
2023.05.05,22:00:00,1.10265,1.10265,1.10167,1.10183,1958
2023.05.05,23:00:00,1.10183,1.10198,1.10167,1.10182,928
